sample_id,class_name,class_id,recording_id,source_csv,window_start_row,window_end_row,min_valid_points,mean_valid_points
6225,FALLING,3,FALLING:replay_2025-08-06_13-52-50,replay_2025-08-06_13-52-50.csv,298,305,6,8.375
6226,FALLING,3,FALLING:replay_2025-08-06_13-52-50,replay_2025-08-06_13-52-50.csv,299,306,6,8.125
6227,FALLING,3,FALLING:replay_2025-08-06_13-52-50,replay_2025-08-06_13-52-50.csv,300,307,6,7.875
6228,FALLING,3,FALLING:replay_2025-08-06_13-52-50,replay_2025-08-06_13-52-50.csv,301,308,6,7.875
6229,FALLING,3,FALLING:replay_2025-08-06_13-52-50,replay_2025-08-06_13-52-50.csv,302,309,6,7.875
6230,FALLING,3,FALLING:replay_2025-08-06_13-52-50,replay_2025-08-06_13-52-50.csv,303,310,7,8.25
6231,FALLING,3,FALLING:replay_2025-08-06_13-52-50,replay_2025-08-06_13-52-50.csv,304,311,7,8.5
6232,FALLING,3,FALLING:replay_2025-08-06_13-52-50,replay_2025-08-06_13-52-50.csv,305,312,7,8.625
6233,FALLING,3,FALLING:replay_2025-08-06_13-52-50,replay_2025-08-06_13-52-50.csv,314,321,5,11.125
6234,FALLING,3,FALLING:replay_2025-08-06_13-52-50,replay_2025-08-06_13-52-50.csv,315,322,5,12.125
6235,FALLING,3,FALLING:replay_2025-08-06_13-52-50,replay_2025-08-06_13-52-50.csv,316,323,10,13.125
6236,FALLING,3,FALLING:replay_2025-08-06_13-52-50,replay_2025-08-06_13-52-50.csv,317,324,10,13.5
6237,FALLING,3,FALLING:replay_2025-08-06_13-52-50,replay_2025-08-06_13-52-50.csv,318,325,11,13.625
6238,FALLING,3,FALLING:replay_2025-08-06_13-52-50,replay_2025-08-06_13-52-50.csv,319,326,11,13.0
6239,FALLING,3,FALLING:replay_2025-08-06_13-52-50,replay_2025-08-06_13-52-50.csv,320,327,6,12.0
6240,FALLING,3,FALLING:replay_2025-08-06_13-52-50,replay_2025-08-06_13-52-50.csv,321,328,6,11.0
6241,FALLING,3,FALLING:replay_2025-08-06_13-52-50,replay_2025-08-06_13-52-50.csv,322,329,5,9.875
6242,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,0,7,5,7.875
6243,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,1,8,5,8.125
6244,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,2,9,5,8.625
6245,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,3,10,5,8.625
6246,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,4,11,5,8.75
6247,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,5,12,5,9.0
6248,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,6,13,5,9.0
6249,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,7,14,7,9.75
6250,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,8,15,6,9.625
6251,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,9,16,6,9.375
6252,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,10,17,6,9.0
6253,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,11,18,6,8.625
6254,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,12,19,6,8.625
6255,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,13,20,5,8.0
6256,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,14,21,5,7.875
6257,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,15,22,5,7.75
6258,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,16,23,5,7.875
6259,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,17,24,5,8.375
6260,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,18,25,5,8.875
6261,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,19,26,5,9.0
6262,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,20,27,5,8.875
6263,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,21,28,7,9.5
6264,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,22,29,7,9.375
6265,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,23,30,6,8.875
6266,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,38,45,7,7.75
6267,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,39,46,7,7.875
6268,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,40,47,7,8.375
6269,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,41,48,7,8.625
6270,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,42,49,7,8.625
6271,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,43,50,7,8.75
6272,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,44,51,7,9.0
6273,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,45,52,7,9.125
6274,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,46,53,7,9.375
6275,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,47,54,7,9.5
6276,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,48,55,7,9.125
6277,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,49,56,7,9.0
6278,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,50,57,7,9.0
6279,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,51,58,7,8.875
6280,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,52,59,7,8.75
6281,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,53,60,7,8.625
6282,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,54,61,7,8.75
6283,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,55,62,7,8.625
6284,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,56,63,7,8.5
6285,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,57,64,6,8.25
6286,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,58,65,6,8.25
6287,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,67,74,5,6.875
6288,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,68,75,5,7.125
6289,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,69,76,5,7.125
6290,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,70,77,6,7.625
6291,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,71,78,6,7.625
6292,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,72,79,6,7.625
6293,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,73,80,6,7.875
6294,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,74,81,7,8.375
6295,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,75,82,7,8.375
6296,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,76,83,7,8.25
6297,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,77,84,7,8.5
6298,FALLING,3,FALLING:replay_2025-08-06_14-08-54,replay_2025-08-06_14-08-54.csv,78,85,6,8.125
6299,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,0,7,9,10.75
6300,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,1,8,9,11.0
6301,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,2,9,9,11.0
6302,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,3,10,9,10.75
6303,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,4,11,8,10.25
6304,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,5,12,6,9.875
6305,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,6,13,6,9.625
6306,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,7,14,6,9.0
6307,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,8,15,6,8.5
6308,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,9,16,6,7.75
6309,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,10,17,6,7.375
6310,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,11,18,6,7.0
6311,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,12,19,6,7.125
6312,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,13,20,7,7.75
6313,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,22,29,7,10.875
6314,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,23,30,7,11.125
6315,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,24,31,9,11.75
6316,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,25,32,9,11.625
6317,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,26,33,9,11.375
6318,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,27,34,9,11.25
6319,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,28,35,9,10.875
6320,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,29,36,9,10.375
6321,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,30,37,9,10.5
6322,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,31,38,9,10.75
6323,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,32,39,9,10.75
6324,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,33,40,9,10.75
6325,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,34,41,8,10.5
6326,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,35,42,7,10.125
6327,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,36,43,7,9.875
6328,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,37,44,7,9.5
6329,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,38,45,7,9.125
6330,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,47,54,5,8.25
6331,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,48,55,5,7.625
6332,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,49,56,5,7.75
6333,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,50,57,5,7.25
6334,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,51,58,5,7.25
6335,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,52,59,5,7.625
6336,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,53,60,5,7.875
6337,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,54,61,5,7.875
6338,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,55,62,7,8.625
6339,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,56,63,6,8.5
6340,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,57,64,5,7.75
6341,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,58,65,5,7.5
6342,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,59,66,5,7.375
6343,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,60,67,5,7.375
6344,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,61,68,5,7.5
6345,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,62,69,5,7.75
6346,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,63,70,5,7.625
6347,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,64,71,5,7.875
6348,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,65,72,5,8.5
6349,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,66,73,7,8.875
6350,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,67,74,5,8.625
6351,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,68,75,5,8.25
6352,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,69,76,5,8.5
6353,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,70,77,5,9.0
6354,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,71,78,5,9.25
6355,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,72,79,5,9.375
6356,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,73,80,5,8.875
6357,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,74,81,5,9.0
6358,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,75,82,6,9.5
6359,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,76,83,6,9.875
6360,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,77,84,6,9.75
6361,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,78,85,6,9.0
6362,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,79,86,5,8.125
6363,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,80,87,5,8.0
6364,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,81,88,5,8.25
6365,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,82,89,5,8.0
6366,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,83,90,5,7.75
6367,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,84,91,5,7.5
6368,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,85,92,5,7.0
6369,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,86,93,5,7.0
6370,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,87,94,7,7.5
6371,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,88,95,7,7.75
6372,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,89,96,6,7.5
6373,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,90,97,6,7.5
6374,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,91,98,6,7.5
6375,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,92,99,6,7.375
6376,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,93,100,6,7.375
6377,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,94,101,6,7.375
6378,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,95,102,6,7.375
6379,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,96,103,6,7.0
6380,FALLING,3,FALLING:replay_2025-08-06_14-11-54,replay_2025-08-06_14-11-54.csv,110,117,5,6.875
6381,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,0,7,7,8.875
6382,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,1,8,7,8.875
6383,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,2,9,7,8.875
6384,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,3,10,7,8.625
6385,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,4,11,7,9.0
6386,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,5,12,7,8.875
6387,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,6,13,7,9.0
6388,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,7,14,7,9.0
6389,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,8,15,8,9.5
6390,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,9,16,5,9.125
6391,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,10,17,5,8.75
6392,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,19,26,5,8.375
6393,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,20,27,5,8.625
6394,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,21,28,5,9.125
6395,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,22,29,7,10.125
6396,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,23,30,9,10.75
6397,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,24,31,9,10.75
6398,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,25,32,9,11.125
6399,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,26,33,9,11.0
6400,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,27,34,9,11.125
6401,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,28,35,9,11.375
6402,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,29,36,9,11.125
6403,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,30,37,7,10.375
6404,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,31,38,7,9.875
6405,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,32,39,7,9.375
6406,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,33,40,7,9.0
6407,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,34,41,7,9.125
6408,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,35,42,7,9.0
6409,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,36,43,7,9.0
6410,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,37,44,7,9.25
6411,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,38,45,8,9.625
6412,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,39,46,8,9.75
6413,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,40,47,9,9.875
6414,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,41,48,6,9.375
6415,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,42,49,6,9.125
6416,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,43,50,6,8.75
6417,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,44,51,6,8.375
6418,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,45,52,6,8.5
6419,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,46,53,6,8.375
6420,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,47,54,6,8.25
6421,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,48,55,6,8.0
6422,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,49,56,5,7.875
6423,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,50,57,5,8.125
6424,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,51,58,5,8.625
6425,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,52,59,5,8.5
6426,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,53,60,5,7.75
6427,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,54,61,5,7.5
6428,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,55,62,5,7.5
6429,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,56,63,5,7.75
6430,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,57,64,6,7.875
6431,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,58,65,5,7.25
6432,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,59,66,5,6.625
6433,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,60,67,5,6.625
6434,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,61,68,5,6.625
6435,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,62,69,5,6.5
6436,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,63,70,5,7.0
6437,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,64,71,5,7.125
6438,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,65,72,5,7.5
6439,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,66,73,5,8.125
6440,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,67,74,6,8.5
6441,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,68,75,6,8.5
6442,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,69,76,5,8.375
6443,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,70,77,5,8.375
6444,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,71,78,5,7.5
6445,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,72,79,5,7.0
6446,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,73,80,5,6.5
6447,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,74,81,5,6.375
6448,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,75,82,5,6.625
6449,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,76,83,5,6.875
6450,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,77,84,5,7.125
6451,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,78,85,5,7.25
6452,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,79,86,5,7.5
6453,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,80,87,5,7.75
6454,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,81,88,7,8.125
6455,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,92,99,6,8.125
6456,FALLING,3,FALLING:replay_2025-08-06_14-14-05,replay_2025-08-06_14-14-05.csv,93,100,6,8.0
